order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O119800,C16584,P231109,Fashion,144.01,0.0,1,Debit Card,2024-05-25,4,South,No,144.01,6.77,43.63,45,Female
O119801,C10925,P220816,Fashion,73.86,0.0,1,UPI,2024-01-25,3,North,No,73.86,5.5,20.35,42,Female
O119802,C14951,P226499,Toys,2.17,0.0,1,Debit Card,2024-10-31,5,East,No,2.17,1.41,-0.54,46,Male
O119803,C10083,P225944,Beauty,32.85,0.1,1,PayPal,2025-07-31,4,West,No,29.56,4.71,8.59,37,Male
O119804,C16189,P232262,Electronics,305.31,0.05,1,Debit Card,2025-04-03,5,South,No,290.04,8.79,26.01,20,Female
O119805,C16583,P243280,Sports,24.64,0.0,1,Debit Card,2025-05-03,5,South,No,24.64,5.01,2.38,32,Male
O119806,C13742,P236092,Electronics,235.63,0.0,1,Credit Card,2024-08-05,4,North,No,235.63,8.07,20.21,26,Male
O119807,C13927,P218261,Electronics,291.37,0.3,5,PayPal,2024-09-29,5,South,No,1019.79,9.01,113.36,46,Male
O119808,C11542,P243647,Fashion,36.07,0.0,1,Credit Card,2023-10-13,3,North,No,36.07,5.98,6.64,25,Female
O119809,C10985,P236443,Electronics,235.19,0.15,1,Credit Card,2025-08-23,4,Central,No,199.91,7.73,16.26,29,Male
O119810,C15964,P223345,Beauty,27.44,0.1,2,COD,2024-02-05,3,North,No,49.39,5.77,16.46,18,Male
O119811,C17605,P210111,Home,151.5,0.0,2,Debit Card,2023-11-18,4,West,No,303.0,6.8,78.04,25,Female
O119812,C14231,P216389,Sports,127.58,0.0,1,UPI,2024-06-15,4,South,No,127.58,8.19,30.08,21,Male
O119813,C15302,P238301,Home,198.69,0.05,2,COD,2023-10-27,5,North,No,377.51,8.33,97.37,56,Male
O119814,C15828,P209713,Home,245.77,0.05,1,Credit Card,2023-11-19,7,South,No,233.48,8.36,57.01,65,Male
O119815,C15291,P237943,Beauty,23.92,0.0,1,Debit Card,2025-05-04,6,South,Yes,23.92,5.54,5.22,68,Female
O119816,C10908,P236646,Home,19.97,0.0,1,Credit Card,2025-07-05,5,East,No,19.97,4.12,1.47,59,Other
O119817,C12908,P219853,Electronics,197.47,0.0,1,Debit Card,2025-03-14,4,West,No,197.47,7.84,15.86,31,Male
O119818,C16931,P209013,Sports,10.37,0.05,1,Credit Card,2024-07-11,5,East,No,9.85,4.63,-1.68,52,Male
O119819,C14685,P203093,Grocery,12.91,0.0,2,Credit Card,2025-09-10,4,South,No,25.82,3.5,-1.43,30,Female
O119820,C16047,P247544,Home,496.0,0.0,1,Credit Card,2023-12-30,4,West,No,496.0,9.01,129.87,20,Male
O119821,C15051,P211304,Home,241.07,0.1,2,Credit Card,2025-03-09,4,West,No,433.93,8.27,113.23,28,Female
O119822,C12737,P232521,Electronics,266.45,0.0,1,Credit Card,2023-10-01,7,East,No,266.45,9.35,22.62,56,Female
O119823,C12586,P226881,Grocery,17.22,0.2,5,COD,2024-10-16,7,West,No,68.88,7.68,-2.17,67,Female
O119824,C11143,P240386,Grocery,18.83,0.0,1,PayPal,2025-04-16,4,West,No,18.83,3.4,-1.89,30,Male
O119825,C17448,P230767,Toys,19.77,0.0,1,COD,2024-05-07,5,South,No,19.77,4.01,3.9,62,Female
O119826,C11331,P240745,Electronics,754.57,0.0,1,PayPal,2023-12-02,5,South,No,754.57,9.7,80.85,29,Male
O119827,C16851,P235318,Grocery,6.11,0.0,1,Credit Card,2025-07-21,6,South,No,6.11,1.9,-1.41,51,Female
O119828,C13348,P233993,Electronics,413.66,0.0,1,Credit Card,2025-05-14,6,South,No,413.66,7.68,41.96,51,Female
O119829,C11553,P216011,Home,18.8,0.0,1,Debit Card,2024-01-17,6,East,No,18.8,3.04,2.22,18,Female
O119830,C12342,P227132,Home,29.59,0.0,2,Credit Card,2025-04-22,6,West,No,59.18,7.94,8.63,51,Female
O119831,C11806,P241613,Toys,56.83,0.1,1,Credit Card,2025-03-25,4,West,No,51.15,5.15,15.31,41,Female
O119832,C12100,P240221,Sports,87.02,0.0,2,UPI,2024-10-19,5,West,No,174.04,7.24,44.97,67,Male
O119833,C10805,P209531,Toys,29.61,0.0,1,Debit Card,2025-03-06,3,North,No,29.61,4.74,7.1,54,Female
O119834,C15551,P204556,Toys,42.02,0.0,3,Debit Card,2023-11-15,3,Central,No,126.06,6.6,43.82,26,Female
O119835,C14147,P202717,Home,368.15,0.0,1,PayPal,2023-11-23,4,South,Yes,368.15,9.17,93.91,53,Male
O119836,C12775,P236160,Toys,3.85,0.0,1,PayPal,2024-01-18,6,West,No,3.85,5.88,-4.34,52,Female
O119837,C10071,P224538,Electronics,443.28,0.0,1,Debit Card,2023-12-06,3,Central,No,443.28,8.84,44.35,33,Male
O119838,C10027,P246254,Home,140.85,0.05,1,Credit Card,2023-10-24,4,North,No,133.81,6.95,30.52,67,Female
O119839,C10468,P242022,Electronics,347.9,0.0,1,Debit Card,2024-01-02,3,North,No,347.9,8.07,33.68,62,Female
O119840,C13983,P238890,Grocery,3.07,0.0,1,Credit Card,2023-11-01,5,West,No,3.07,1.4,-1.15,35,Female
O119841,C10763,P243492,Grocery,20.53,0.0,5,Wallet,2025-05-03,5,East,No,102.65,5.59,2.62,63,Male
O119842,C17029,P209800,Electronics,173.23,0.15,4,UPI,2024-04-01,6,South,No,588.98,10.94,59.74,53,Female
O119843,C17055,P239407,Beauty,9.16,0.0,1,Debit Card,2024-06-04,5,South,No,9.16,4.5,-0.38,52,Female
O119844,C16690,P223402,Fashion,65.4,0.05,2,Wallet,2024-10-10,4,South,No,124.26,6.69,36.8,48,Male
O119845,C11424,P227224,Fashion,16.92,0.0,1,Credit Card,2024-06-25,4,West,Yes,16.92,4.64,1.28,61,Male
O119846,C12248,P246213,Home,100.93,0.2,2,Wallet,2024-07-13,3,North,No,161.49,6.69,38.53,66,Female
O119847,C13832,P204750,Electronics,174.16,0.0,1,Credit Card,2024-12-21,3,Central,No,174.16,7.75,13.15,53,Male
O119848,C17778,P213820,Fashion,90.27,0.05,1,Credit Card,2023-09-18,4,South,No,85.76,5.55,24.47,67,Other
O119849,C14915,P235422,Beauty,78.64,0.05,1,Wallet,2025-08-17,3,North,No,74.71,6.14,27.48,39,Male
O119850,C14060,P249307,Electronics,615.76,0.05,2,Debit Card,2024-03-07,6,East,No,1169.94,11.13,129.26,43,Male
O119851,C14070,P235837,Beauty,15.39,0.1,3,Credit Card,2025-07-08,4,North,No,41.55,6.33,12.37,61,Female
O119852,C15585,P218347,Fashion,13.74,0.0,1,COD,2025-08-01,6,South,No,13.74,3.65,1.16,43,Female
O119853,C11675,P220978,Toys,25.57,0.1,2,COD,2025-04-19,6,East,No,46.03,6.53,11.88,40,Female
O119854,C17762,P213713,Beauty,60.34,0.0,1,COD,2025-03-06,4,North,No,60.34,7.28,19.87,22,Female
O119855,C10559,P240431,Sports,60.47,0.05,1,Credit Card,2024-02-18,5,East,No,57.45,4.95,12.28,31,Female
O119856,C17957,P231207,Electronics,63.53,0.0,1,Debit Card,2024-06-09,4,South,No,63.53,7.41,0.21,44,Male
O119857,C14474,P206303,Fashion,11.53,0.05,1,PayPal,2024-04-11,4,Central,No,10.95,5.2,-1.37,35,Male
O119858,C13831,P206142,Grocery,7.35,0.0,1,Debit Card,2024-06-12,4,Central,No,7.35,4.77,-4.18,67,Male
O119859,C11918,P242436,Home,101.07,0.05,1,Debit Card,2024-02-01,5,Central,No,96.02,6.08,20.81,50,Male
O119860,C17344,P203755,Fashion,21.88,0.0,1,Debit Card,2024-06-12,5,South,No,21.88,4.51,3.15,23,Male
O119861,C15171,P248197,Toys,15.15,0.05,1,Credit Card,2024-01-18,5,West,No,14.39,5.24,0.52,36,Female
O119862,C10078,P200830,Electronics,1086.53,0.0,1,Debit Card,2025-07-26,4,North,No,1086.53,11.89,118.49,61,Female
O119863,C15504,P246393,Beauty,4.96,0.0,3,COD,2025-01-07,5,East,No,14.88,4.35,2.35,51,Male
O119864,C14929,P239342,Fashion,85.0,0.0,1,Credit Card,2025-02-03,4,West,No,85.0,7.6,22.15,54,Male
O119865,C13647,P213693,Home,90.0,0.0,1,Debit Card,2025-01-18,5,South,No,90.0,6.74,18.46,42,Female
O119866,C11031,P206121,Fashion,57.14,0.3,3,Credit Card,2025-07-23,4,South,No,119.99,7.58,34.42,69,Female
O119867,C17381,P228304,Electronics,1182.91,0.05,3,PayPal,2024-10-09,4,North,No,3371.29,12.02,392.53,35,Male
O119868,C12072,P248294,Home,91.02,0.0,1,PayPal,2023-11-16,5,South,No,91.02,6.35,19.14,43,Female
O119869,C14545,P222458,Toys,3.99,0.15,1,COD,2023-12-10,5,North,No,3.39,1.44,-0.08,54,Female
O119870,C16911,P234110,Grocery,24.17,0.0,1,Debit Card,2024-05-20,3,Central,No,24.17,4.07,-2.14,29,Female
O119871,C16898,P243124,Beauty,10.53,0.0,3,Credit Card,2024-02-16,4,South,No,31.59,5.8,8.42,25,Female
O119872,C16088,P243704,Home,320.22,0.05,1,Debit Card,2024-07-11,3,North,No,304.21,8.41,76.77,34,Female
O119873,C17624,P224063,Toys,3.68,0.15,1,PayPal,2024-10-08,5,South,No,3.13,2.49,-1.24,49,Female
O119874,C11484,P245258,Home,44.07,0.05,1,UPI,2024-04-03,10,East,No,41.87,4.03,7.69,45,Male
O119875,C12245,P234612,Home,463.48,0.0,1,Credit Card,2025-04-01,3,North,No,463.48,8.66,121.11,36,Male
O119876,C17261,P246017,Electronics,739.79,0.15,1,Debit Card,2025-03-29,7,East,No,628.82,8.37,67.09,58,Other
O119877,C15838,P249613,Toys,6.86,0.0,5,Credit Card,2024-11-15,6,North,No,34.3,4.34,9.38,29,Female
O119878,C16066,P230545,Home,207.26,0.15,5,PayPal,2023-11-08,3,North,No,880.85,11.45,235.19,38,Female
O119879,C16580,P223227,Grocery,2.19,0.3,1,Credit Card,2025-01-30,4,South,No,1.53,2.23,-2.11,45,Female
O119880,C11550,P200200,Toys,5.38,0.05,3,Credit Card,2024-04-21,4,North,No,15.33,4.11,2.02,24,Female
O119881,C14785,P216899,Home,36.5,0.0,1,COD,2024-03-05,6,North,No,36.5,4.15,6.07,45,Other
O119882,C16086,P205871,Sports,14.34,0.0,1,Credit Card,2024-06-27,4,Central,No,14.34,3.38,0.92,28,Male
O119883,C15497,P246285,Home,97.27,0.05,1,UPI,2025-05-06,4,South,No,92.41,8.07,17.8,55,Female
O119884,C14682,P221834,Electronics,210.99,0.0,1,COD,2025-05-26,5,West,No,210.99,7.08,18.24,65,Female
O119885,C16247,P231325,Home,127.26,0.05,2,Debit Card,2025-05-06,3,North,No,241.79,9.24,58.46,64,Male
O119886,C11829,P221223,Toys,24.95,0.0,1,Debit Card,2024-11-17,6,East,No,24.95,5.38,4.6,19,Male
O119887,C13751,P229546,Toys,19.79,0.0,1,Wallet,2024-01-05,6,North,No,19.79,4.61,3.31,61,Female
O119888,C16081,P222874,Beauty,11.0,0.05,1,Credit Card,2023-10-23,3,North,No,10.45,3.78,0.92,32,Female
O119889,C14722,P226972,Home,21.36,0.05,1,Debit Card,2023-12-08,5,South,No,20.29,4.55,1.13,55,Female
O119890,C12031,P203696,Electronics,477.97,0.0,2,Debit Card,2023-10-05,4,West,No,955.94,10.43,104.28,56,Male
O119891,C17206,P242235,Fashion,23.18,0.0,1,Credit Card,2024-10-22,5,North,No,23.18,4.44,3.67,55,Male
O119892,C16601,P223385,Grocery,4.74,0.15,2,Credit Card,2024-05-13,5,South,No,8.06,1.94,-1.3,25,Male
O119893,C14459,P218013,Sports,125.33,0.0,1,Debit Card,2025-02-14,6,South,No,125.33,7.82,29.78,30,Female
O119894,C13856,P220402,Sports,67.35,0.0,1,UPI,2024-11-06,6,West,No,67.35,6.89,13.31,62,Male
O119895,C12182,P237257,Toys,6.5,0.0,1,Debit Card,2024-09-01,6,East,No,6.5,0.47,2.13,59,Female
O119896,C14469,P202016,Beauty,38.64,0.0,1,Credit Card,2024-08-26,5,Central,No,38.64,5.95,11.44,62,Male
O119897,C17399,P241126,Beauty,43.23,0.0,4,Credit Card,2025-01-08,7,East,No,172.92,9.08,68.73,69,Female
O119898,C16182,P233743,Home,565.5,0.3,1,Debit Card,2025-06-23,7,West,No,395.85,9.64,101.2,41,Male
O119899,C16083,P220931,Home,93.09,0.3,1,UPI,2024-02-20,8,West,No,65.16,5.35,12.89,34,Male
O119900,C17970,P240073,Toys,2.73,0.1,3,UPI,2024-12-10,3,North,No,7.37,2.29,0.66,42,Female
O119901,C16962,P217243,Home,105.89,0.0,3,UPI,2025-08-25,4,North,No,317.67,9.67,79.28,23,Male
O119902,C12094,P220328,Toys,2.46,0.0,1,Debit Card,2023-12-07,5,West,No,2.46,1.4,-0.42,67,Male
O119903,C16179,P200209,Toys,59.99,0.15,3,COD,2023-09-17,5,South,No,152.97,8.62,52.57,69,Female
O119904,C13903,P245823,Toys,5.78,0.0,1,Credit Card,2023-11-09,4,North,No,5.78,3.09,-0.78,28,Female
O119905,C16238,P209800,Electronics,893.56,0.0,2,COD,2025-01-10,5,North,No,1787.12,9.33,205.12,26,Female
O119906,C13032,P200213,Electronics,1023.74,0.0,1,UPI,2025-09-01,3,Central,No,1023.74,10.39,112.46,52,Other
O119907,C15480,P222281,Fashion,78.44,0.3,1,Debit Card,2025-03-21,4,West,No,54.91,7.36,11.86,67,Female
O119908,C11548,P228007,Toys,3.8,0.0,1,PayPal,2024-12-27,7,West,Yes,3.8,1.78,-0.26,31,Female
O119909,C15265,P238550,Toys,18.07,0.05,1,UPI,2023-12-17,3,North,No,17.17,5.18,1.69,31,Male
O119910,C16036,P240170,Electronics,192.14,0.1,1,Debit Card,2023-12-03,6,West,No,172.93,6.52,14.23,31,Female
O119911,C10367,P225548,Fashion,89.37,0.0,1,UPI,2024-04-17,5,North,No,89.37,5.79,25.49,35,Female
O119912,C10064,P228375,Toys,9.08,0.0,2,Credit Card,2025-04-13,5,North,No,18.16,3.72,3.54,59,Female
O119913,C13299,P200303,Fashion,34.51,0.0,1,Credit Card,2025-08-10,5,North,No,34.51,5.41,6.67,24,Male
O119914,C14849,P226411,Grocery,12.23,0.05,1,Credit Card,2025-03-24,6,South,No,11.62,3.2,-2.27,69,Female
O119915,C15639,P224558,Home,14.73,0.0,2,Credit Card,2025-07-23,5,North,No,29.46,5.8,2.45,63,Female
O119916,C12035,P220431,Grocery,13.36,0.0,1,Credit Card,2025-07-15,5,West,No,13.36,3.76,-2.69,38,Female
O119917,C12863,P206951,Home,65.56,0.0,1,Credit Card,2024-10-12,6,East,No,65.56,6.02,12.34,43,Male
O119918,C11876,P211653,Fashion,42.04,0.1,1,Debit Card,2025-09-05,4,South,No,37.84,4.85,8.39,28,Male
O119919,C15674,P234935,Home,27.56,0.0,2,PayPal,2024-03-31,5,South,No,55.12,5.48,9.95,39,Male
O119920,C14851,P205959,Grocery,6.39,0.0,3,COD,2025-07-21,3,Central,No,19.17,4.03,-2.5,31,Female
O119921,C12228,P218017,Fashion,47.86,0.1,1,Credit Card,2024-01-11,7,West,No,43.07,5.66,9.41,29,Male
O119922,C15620,P231953,Sports,93.35,0.0,1,UPI,2023-10-10,4,North,No,93.35,6.91,21.1,51,Male
O119923,C10596,P235242,Home,32.64,0.0,1,COD,2024-04-30,5,East,No,32.64,5.78,3.36,66,Other
O119924,C17322,P213855,Grocery,8.05,0.0,2,Credit Card,2024-01-08,3,North,Yes,16.1,4.64,-3.35,23,Male
O119925,C16930,P221424,Electronics,288.2,0.0,1,UPI,2023-12-18,6,East,No,288.2,8.05,26.53,68,Male
O119926,C13606,P235145,Home,21.15,0.0,1,Wallet,2023-10-26,6,North,No,21.15,5.57,0.35,58,Female
O119927,C12674,P226326,Electronics,347.28,0.0,1,UPI,2025-06-29,3,North,No,347.28,7.53,34.14,68,Female
O119928,C13889,P227258,Beauty,9.46,0.3,1,Credit Card,2025-06-04,3,Central,No,6.62,2.14,0.84,60,Male
O119929,C13506,P219795,Home,342.9,0.0,1,Debit Card,2024-03-05,4,South,No,342.9,8.23,87.78,66,Male
O119930,C11834,P204275,Electronics,151.63,0.0,3,Credit Card,2025-08-06,7,South,No,454.89,9.8,44.79,46,Male
O119931,C17266,P245242,Toys,32.45,0.3,1,UPI,2024-06-21,4,North,No,22.72,5.81,3.28,67,Female
O119932,C16759,P209552,Home,124.9,0.0,1,COD,2025-04-25,7,East,No,124.9,7.62,27.35,40,Other
O119933,C11395,P207275,Home,162.24,0.1,1,UPI,2024-07-29,4,North,Yes,146.02,7.69,33.2,59,Female
O119934,C11586,P215485,Home,315.51,0.15,1,Debit Card,2024-04-01,4,North,No,268.18,6.46,68.63,33,Male
O119935,C17529,P233540,Home,257.88,0.0,4,Credit Card,2024-11-19,5,South,No,1031.52,9.62,279.21,64,Female
O119936,C10111,P211969,Electronics,94.42,0.05,1,Debit Card,2023-10-17,3,Central,No,89.7,6.52,4.24,26,Other
O119937,C10452,P246113,Toys,55.38,0.0,1,Credit Card,2025-02-04,6,East,No,55.38,4.53,17.62,45,Female
O119938,C12803,P207605,Fashion,12.34,0.0,4,Debit Card,2025-02-19,7,East,No,49.36,6.94,10.34,63,Male
O119939,C17336,P234067,Sports,47.4,0.15,1,Credit Card,2024-10-21,4,Central,No,40.29,5.48,6.61,47,Female
O119940,C12631,P215853,Electronics,290.67,0.1,1,UPI,2024-12-13,9,East,No,261.6,7.06,24.33,55,Female
O119941,C12186,P224757,Beauty,69.35,0.0,1,Debit Card,2024-03-02,5,South,No,69.35,7.04,24.17,30,Male
O119942,C15967,P244865,Grocery,13.99,0.0,1,Debit Card,2025-05-29,7,West,No,13.99,4.43,-3.31,26,Female
O119943,C16374,P208337,Home,283.74,0.05,1,PayPal,2023-10-23,5,West,No,269.55,7.89,67.58,48,Male
O119944,C15358,P237931,Fashion,144.76,0.0,2,PayPal,2025-02-06,5,South,Yes,289.52,7.01,94.32,65,Male
O119945,C17127,P212134,Electronics,498.58,0.1,1,Debit Card,2023-09-21,5,South,No,448.72,9.06,44.79,34,Female
O119946,C14348,P201839,Toys,14.93,0.0,1,Credit Card,2025-03-02,4,North,No,14.93,3.96,2.01,26,Female
O119947,C12004,P237362,Fashion,29.14,0.0,1,PayPal,2023-11-16,3,North,Yes,29.14,6.14,4.06,52,Male
O119948,C11459,P217186,Grocery,5.24,0.0,4,Debit Card,2025-06-04,5,West,No,20.96,5.33,-3.65,41,Male
O119949,C11942,P210190,Fashion,39.73,0.0,1,PayPal,2024-07-19,3,North,No,39.73,5.1,8.81,18,Female
O119950,C16704,P217702,Home,16.48,0.1,1,Credit Card,2024-06-07,5,East,No,14.83,2.6,1.55,19,Female
O119951,C13493,P216359,Home,44.1,0.0,1,Debit Card,2024-05-23,5,West,No,44.1,6.07,6.28,61,Female
O119952,C15422,P222502,Electronics,194.2,0.0,3,Credit Card,2024-11-26,5,South,Yes,582.6,10.67,59.24,63,Female
O119953,C16215,P232514,Beauty,50.04,0.05,1,UPI,2024-11-29,7,Central,No,47.54,6.48,14.91,27,Female
O119954,C17430,P237394,Sports,56.39,0.0,2,UPI,2023-11-02,6,South,No,112.78,6.69,27.14,68,Male
O119955,C11857,P211990,Sports,36.92,0.0,1,Wallet,2023-10-15,3,Central,No,36.92,5.56,5.52,47,Female
O119956,C16365,P243218,Beauty,40.4,0.0,1,COD,2024-07-28,5,North,No,40.4,6.16,12.02,46,Other
O119957,C15196,P202940,Toys,58.39,0.0,1,Credit Card,2024-02-15,4,South,No,58.39,6.75,16.61,19,Male
O119958,C10061,P223953,Sports,156.59,0.1,1,Debit Card,2024-07-22,6,West,No,140.93,7.15,35.13,36,Male
O119959,C11494,P207398,Fashion,11.61,0.0,1,Wallet,2025-06-07,5,East,No,11.61,3.31,0.75,38,Male
O119960,C11180,P238226,Home,60.84,0.0,1,Credit Card,2023-10-12,4,West,No,60.84,7.15,9.89,37,Male
O119961,C14901,P202052,Electronics,350.15,0.2,1,Credit Card,2024-01-06,4,North,No,280.12,8.79,24.82,50,Male
O119962,C16268,P244812,Electronics,120.91,0.0,2,Credit Card,2024-02-07,4,West,No,241.82,9.56,19.46,23,Male
O119963,C12788,P206305,Sports,109.53,0.15,1,COD,2024-10-02,4,West,No,93.1,7.59,20.34,59,Male
O119964,C11875,P208407,Beauty,9.6,0.1,1,Debit Card,2024-12-25,4,South,No,8.64,3.92,-0.03,36,Male
O119965,C12208,P200785,Beauty,22.17,0.0,2,PayPal,2024-06-02,3,North,No,44.34,5.77,14.18,32,Male
O119966,C14636,P239747,Sports,130.63,0.0,2,Debit Card,2025-09-02,4,Central,No,261.26,10.04,68.34,50,Female
O119967,C14721,P201635,Fashion,80.99,0.0,1,UPI,2023-10-18,5,East,No,80.99,8.42,19.93,52,Female
O119968,C15710,P214279,Home,222.28,0.0,1,Credit Card,2025-05-13,5,East,No,222.28,8.63,53.61,41,Male
O119969,C17702,P214272,Beauty,39.52,0.0,1,Debit Card,2024-04-27,6,East,Yes,39.52,4.33,13.45,40,Female
O119970,C10105,P210491,Electronics,97.92,0.0,1,Credit Card,2023-11-08,5,South,No,97.92,7.74,4.01,22,Female
O119971,C11154,P211944,Toys,91.28,0.15,1,UPI,2023-11-19,8,South,No,77.59,5.76,25.28,18,Male
O119972,C13428,P203109,Fashion,77.72,0.0,1,Debit Card,2024-01-28,5,South,No,77.72,6.97,20.23,48,Female
O119973,C14087,P212515,Sports,20.81,0.0,1,Credit Card,2024-07-26,5,West,No,20.81,3.37,2.87,64,Other
O119974,C11708,P237772,Grocery,16.75,0.2,1,Debit Card,2024-08-29,5,East,No,13.4,4.84,-3.77,61,Male
O119975,C12823,P222140,Home,93.59,0.0,2,Credit Card,2024-11-11,6,East,No,187.18,7.73,44.68,52,Female
O119976,C13925,P207445,Fashion,32.46,0.0,1,Credit Card,2025-03-04,5,South,No,32.46,5.7,5.66,30,Female
O119977,C11908,P233052,Fashion,60.5,0.1,3,Credit Card,2023-09-23,4,North,No,163.35,9.18,47.99,29,Male
O119978,C17964,P244541,Electronics,109.73,0.0,1,PayPal,2024-05-23,3,North,No,109.73,6.88,6.29,25,Male
O119979,C12049,P242970,Toys,148.88,0.1,1,COD,2025-02-16,3,North,No,133.99,7.75,45.85,55,Female
O119980,C16376,P202413,Fashion,43.66,0.0,1,UPI,2025-07-28,5,South,No,43.66,6.1,9.18,60,Male
O119981,C14464,P218027,Electronics,343.46,0.3,1,UPI,2025-08-02,4,North,Yes,240.42,6.07,22.78,66,Female
O119982,C11274,P207235,Sports,64.45,0.05,3,Debit Card,2025-07-13,6,South,No,183.68,9.26,45.84,46,Female
O119983,C10945,P209319,Fashion,50.78,0.0,1,COD,2025-02-23,5,East,No,50.78,6.83,10.94,34,Female
O119984,C13904,P228048,Beauty,29.72,0.0,1,Wallet,2024-09-11,3,North,No,29.72,6.22,7.15,31,Female
O119985,C17275,P230372,Home,65.81,0.05,1,UPI,2025-08-29,5,Central,No,62.52,6.53,10.98,62,Female
O119986,C17443,P206335,Fashion,35.49,0.05,3,Credit Card,2024-04-05,4,Central,No,101.15,5.32,30.08,68,Male
O119987,C12227,P228354,Home,48.86,0.0,3,UPI,2024-09-19,4,Central,No,146.58,7.78,33.26,19,Female
O119988,C13796,P249795,Fashion,77.68,0.2,1,Debit Card,2023-09-26,4,South,No,62.14,6.12,15.63,42,Female
O119989,C10292,P227354,Toys,28.29,0.0,2,Credit Card,2024-02-15,7,East,No,56.58,5.92,16.71,68,Male
O119990,C14679,P240985,Electronics,591.34,0.05,2,Credit Card,2025-05-08,6,East,No,1123.55,12.44,122.39,69,Female
O119991,C16938,P243005,Electronics,444.37,0.0,3,Credit Card,2024-10-21,5,South,No,1333.11,10.27,149.7,66,Female
O119992,C12222,P248734,Home,12.67,0.0,2,UPI,2025-05-12,5,South,No,25.34,6.5,0.6,48,Male
O119993,C16266,P236705,Electronics,118.95,0.1,2,UPI,2025-05-23,6,East,Yes,214.11,6.67,19.02,32,Male
O119994,C16370,P204807,Sports,58.38,0.1,1,Credit Card,2025-02-10,3,North,No,52.54,4.55,11.21,25,Female
O119995,C13973,P214950,Fashion,18.12,0.0,1,PayPal,2025-04-01,5,East,No,18.12,5.65,0.69,40,Male
O119996,C12491,P206336,Fashion,42.3,0.15,1,Wallet,2024-10-16,5,Central,No,35.96,3.42,9.17,57,Male
O119997,C17980,P206524,Fashion,117.29,0.2,1,Credit Card,2024-10-31,5,West,No,93.83,7.82,25.02,37,Female
O119998,C12475,P217409,Fashion,70.86,0.0,1,Credit Card,2024-11-29,5,West,No,70.86,4.96,19.84,48,Other
O119999,C17250,P238490,Fashion,20.24,0.0,1,UPI,2025-07-01,3,North,No,20.24,4.07,3.01,61,Female
O120000,C14860,P241898,Beauty,15.42,0.05,1,UPI,2025-02-04,5,South,No,14.65,3.7,2.89,24,Female
O120001,C13729,P236866,Toys,3.05,0.3,3,Credit Card,2025-08-25,3,North,No,6.4,3.34,-0.78,40,Male
O120002,C16775,P215265,Home,10.82,0.0,2,PayPal,2024-12-11,6,South,No,21.64,5.84,0.22,68,Female
O120003,C16208,P209664,Fashion,32.22,0.0,1,Credit Card,2025-06-19,6,East,No,32.22,4.98,6.3,69,Male
O120004,C15400,P228223,Toys,27.6,0.0,3,Debit Card,2023-12-31,5,West,No,82.8,7.64,25.48,34,Female
O120005,C17962,P229830,Electronics,690.87,0.3,1,Debit Card,2025-05-05,5,South,No,483.61,9.94,48.09,54,Female
O120006,C15510,P213602,Fashion,32.77,0.1,1,PayPal,2023-12-19,4,North,No,29.49,5.7,4.62,55,Female
O120007,C10427,P210517,Home,36.17,0.0,1,COD,2024-06-15,5,West,Yes,36.17,4.82,5.31,20,Other
O120008,C16761,P216559,Beauty,10.42,0.1,2,COD,2024-09-01,6,East,No,18.76,3.53,4.91,35,Male
O120009,C12972,P208095,Electronics,241.64,0.0,3,UPI,2025-08-07,3,North,No,724.92,10.48,76.51,40,Male
O120010,C16110,P247385,Home,148.07,0.05,3,COD,2024-04-07,3,North,No,422.0,10.42,107.74,64,Male
O120011,C16955,P222277,Beauty,22.18,0.0,1,PayPal,2023-09-16,4,South,No,22.18,4.32,5.66,28,Male
O120012,C10106,P223725,Home,251.8,0.0,1,COD,2024-10-06,5,North,No,251.8,9.61,60.89,41,Male
O120013,C13619,P219894,Beauty,3.46,0.1,1,Credit Card,2025-01-13,4,West,No,3.11,1.88,-0.48,59,Female
O120014,C14754,P231178,Sports,486.36,0.0,1,Credit Card,2025-07-17,6,East,No,486.36,6.72,139.19,24,Male
O120015,C13333,P240565,Home,358.65,0.05,1,PayPal,2024-05-29,6,West,No,340.72,8.79,86.61,46,Male
O120016,C13992,P200950,Electronics,102.68,0.0,1,Debit Card,2024-06-07,5,West,No,102.68,6.89,5.43,26,Female
O120017,C15278,P237204,Electronics,66.04,0.0,1,COD,2023-12-26,6,East,Yes,66.04,7.12,0.8,62,Male
O120018,C16408,P235512,Toys,20.91,0.15,1,Debit Card,2024-08-06,5,Central,No,17.77,4.01,3.1,25,Female
O120019,C17635,P248882,Sports,135.67,0.0,2,Wallet,2024-03-03,3,North,No,271.34,7.39,74.01,35,Female
O120020,C11225,P201920,Toys,14.68,0.1,1,Credit Card,2025-08-21,5,South,No,13.21,3.63,1.65,67,Female
O120021,C14004,P209876,Grocery,5.29,0.05,1,Debit Card,2024-09-17,6,North,No,5.03,4.21,-3.81,20,Female
O120022,C14250,P221996,Sports,110.23,0.05,1,Debit Card,2024-09-25,3,North,No,104.72,6.04,25.38,29,Female
O120023,C17180,P206419,Sports,109.33,0.0,1,Credit Card,2024-06-20,3,Central,No,109.33,8.18,24.62,36,Female
