Two_Letter_Country_Code,Country,Continent_Name,Most_Recent_Year,Arable_land_percent_recent,Arable Land (% of land area),Most_Recent_Year_hectares,Hectares_Change_5yr,percent_change_5yr
NC,New Caledonia,Oceania,2023,0.326586433260394,"[0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.547045951859956, 0.547045951859956, 0.492341356673961, 0.492341356673961, 0.492341356673961, 0.492341356673961, 0.492341356673961, 0.492341356673961, 0.492341356673961, 0.437636761487965, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.382932166301969, 0.37199124726477, 0.37199124726477, 0.37199124726477, 0.37199124726477, 0.37199124726477, 0.37199124726477, 0.37199124726477, 0.37199124726477, 0.37199124726477, 0.355579868708972, 0.328446389496718, 0.328227571115974, 0.328227571115974, 0.326586433260394, 0.326586433260394, 0.326586433260394, 0.326586433260394, 0.326586433260394, 0.326586433260394, 0.326586433260394, 0.326586433260394, 0.326586433260394]",5970.0,0.0,0.0
NE,Niger,Africa,2023,13.9733164916713,"[9.07791900213152, 9.07791900213152, 9.07791900213152, 9.07791900213152, 9.07712954922239, 9.07712954922239, 9.07712954922239, 9.61158916870609, 9.61001026288782, 8.83950422357306, 8.86239835793795, 8.82055735375385, 8.53398594773822, 7.71769163969369, 7.71769163969369, 7.71611273387542, 7.71611273387542, 7.71611273387542, 7.85663535170127, 8.0618931080761, 7.71453382805716, 7.77769006078787, 7.89610799715797, 7.71453382805716, 7.71295492223889, 7.71295492223889, 7.50138154259098, 7.49111865477224, 7.57401121023131, 8.7124023052025, 9.54606457724797, 10.2526249309229, 10.2518354780137, 10.2510460251046, 11.0404989342386, 11.0404989342386, 11.0404989342386, 11.0397094813294, 11.0397094813294, 11.0326044051472, 11.0286571406016, 11.0207626115102, 11.0918133733323, 11.1352332833346, 11.1494434356991, 11.1604957764269, 11.7825846688245, 11.7786374042788, 11.7628483460962, 11.9207389279229, 12.3154653824899, 12.5523012552301, 13.2628088734507, 13.2628088734507, 13.2628088734507, 13.8154259098445, 13.9733164916713, 13.9733164916713, 13.9733164916713, 13.9733164916713, 13.9733164916713, 13.9733164916713, 13.9733164916713]",17700000.0,0.0,0.0
NG,Nigeria,Africa,2023,40.4844252665327,"[25.9955861523766, 26.1569880430844, 26.3194879058379, 26.4808897965458, 26.6422916872536, 26.8047915500071, 26.966193440715, 27.1286933034685, 27.2900951941764, 27.4514970848842, 27.6139969476377, 27.7753988383456, 27.9368007290534, 28.0993005918069, 28.2607024825148, 28.4221043732227, 28.5846042359762, 28.746006126684, 28.9074080173919, 29.0699078801454, 29.2313097708532, 29.3938096336067, 29.5552115243146, 29.7166134150225, 29.879113277776, 30.0405151684838, 30.1744677580509, 30.4270013285462, 30.6202444085774, 30.8244672090649, 31.8411893233198, 33.0489585735147, 33.0489585735147, 34.0371334145833, 36.1232803012835, 36.3428747104099, 36.452671914973, 37.3310495514784, 38.4290215971101, 38.4290215971101, 39.1438013988164, 39.1844263645048, 39.2184634979193, 39.2535986033796, 39.2876357367941, 39.3227708422544, 39.3568079756689, 39.3919430811292, 40.4844252665327, 39.461115320004, 39.4951524534185, 39.5302875588788, 39.5643246922933, 39.5994597977536, 39.6334969311681, 39.6686320366283, 39.7026691700429, 39.9881419019072, 40.4844252665327, 40.4844252665327, 40.4844252665327, 40.4844252665327, 40.4844252665327]",36872000.0,452000.0,0.012410763316858869
NI,Nicaragua,North America,2023,12.4896127638358,"[8.55908259930198, 8.55908259930198, 8.55908259930198, 8.55908259930198, 8.55908259930198, 8.64218048861559, 8.64218048861559, 8.64218048861559, 8.64218048861559, 8.64218048861559, 8.64218048861559, 8.64218048861559, 8.7252783779292, 8.80837626724281, 8.80837626724281, 8.80837626724281, 8.80837626724281, 8.84992521189962, 8.88316436762506, 8.89147415655642, 9.55625727106531, 9.55625727106531, 9.55625727106531, 9.97174671763337, 10.1379424962606, 10.1379424962606, 10.3872361642014, 10.6365298321423, 10.8027256107695, 10.8027256107695, 10.8027256107695, 10.9689213893967, 11.2182150573375, 11.2182150573375, 13.7111517367459, 13.7111517367459, 14.542130629882, 14.9576200764501, 15.3731095230181, 15.9298653814193, 15.8883164367625, 15.9631045371448, 16.0462024264584, 16.1043709489779, 16.1542296825661, 15.5226857237826, 14.8745221871364, 14.2263586504903, 13.5781951138441, 12.9217217882666, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358, 12.4896127638358]",1503000.0,0.0,0.0
NL,Netherlands,Europe,2023,29.96732996733,"[29.3838862559242, 28.6137440758294, 28.1101895734597, 27.7547393364929, 27.4881516587678, 26.8601895734597, 26.1167061611374, 25.8264218009479, 25.2665876777251, 24.6504739336493, 24.167654028436, 23.9958530805687, 23.7973933649289, 23.8862559241706, 23.9780805687204, 24.1084123222749, 24.7156398104265, 24.5171800947867, 24.6178909952607, 25.0414691943128, 25.053317535545, 25.2458530805687, 24.7008293838863, 24.9348341232227, 25.5124407582938, 26.0071090047393, 26.4662322274882, 26.771327014218, 26.8513033175355, 27.3815165876777, 26.4306872037915, 26.664691943128, 26.7268957345972, 26.7565165876777, 27.2215639810426, 27.4614928909953, 28.7677725118483, 27.5444312796209, 29.9585308056872, 30.2932464454976, 29.8815165876777, 30.0710900473934, 32.3193127962085, 33.3975118483412, 32.9087677725119, 31.6883886255924, 31.3921800947867, 31.5936018957346, 31.2689000889416, 30.3172250222354, 29.8339264531435, 29.982206405694, 30.8222024339567, 31.0181062629861, 30.9474309474309, 30.5316305316305, 30.7989307989308, 30.3237303237303, 30.0297000297, 29.8434808434808, 29.7891297891298, 29.8188298188298, 29.96732996733]",1009000.0,-12000.0,-0.011753183153770812
NO,Norway,Europe,2023,2.20440881763527,"[2.34363877298463, 2.33816298145897, 2.3326871899333, 2.32721139840764, 2.32173560688197, 2.31625981535631, 2.30804612806781, 2.30257033654215, 2.25876400433683, 2.22317135942, 2.20126819331734, 2.17115133992619, 2.15746186111202, 2.16567554840052, 2.16293765263769, 2.17115133992619, 2.18484081874035, 2.20126819331734, 2.26697769162532, 2.2313850467085, 2.25876400433683, 2.29435664925365, 2.31625981535631, 2.3326871899333, 2.33816298145897, 2.36827983485013, 2.36827983485013, 2.38196931366429, 2.40387247976695, 2.35459035603597, 2.42851354163244, 2.40387247976695, 2.42303775010678, 2.45315460349794, 2.70230311791569, 2.72420628401835, 2.45589249926077, 2.4586303950236, 2.41482406281828, 2.40661037552978, 2.41208616705545, 2.40387247976695, 2.38470720942712, 2.37923141790146, 2.36006614756163, 2.3491145645103, 2.334329927391, 2.31379570916976, 2.28581441447361, 2.26040674179453, 2.239598733997, 2.22289756984372, 2.21237990621023, 2.21353681650361, 2.2101904566573, 2.2049333563342, 2.19512328722102, 2.1999244059292, 2.19670002793801, 2.20842746750484, 2.20715403409559, 2.20715403409559, 2.20440881763527]",803000.0,-210.0,-0.0002614509281507949
NP,Nepal,Asia,2023,12.5831880013952,"[12.6293706293706, 12.6293706293706, 12.6993006993007, 12.6293706293706, 12.6293706293706, 12.6293706293706, 12.7202797202797, 12.7202797202797, 12.7202797202797, 13.6573426573427, 13.6573426573427, 14.3706293706294, 15.1398601398601, 15.2447552447552, 15.3496503496503, 15.4545454545455, 15.5594405594406, 15.6643356643357, 15.7692307692308, 15.8741258741259, 16.0, 16.0251748251748, 16.0503496503496, 16.0755244755245, 16.1006993006993, 16.1258741258741, 16.151048951049, 16.1762237762238, 16.2013986013986, 16.2265734265734, 16.2517482517483, 16.2748251748252, 16.2979020979021, 16.320979020979, 16.3440559440559, 16.3671328671329, 16.3902097902098, 16.4132867132867, 16.4363636363636, 16.421346355075, 16.428322288106, 16.2888036274852, 16.1492849668643, 16.0446459713987, 15.9051273107778, 15.765608650157, 15.6260899895361, 15.4865713289152, 15.3470526682944, 15.2075340076735, 15.0868503662365, 14.8592445064527, 14.6316393442623, 14.4040334844785, 14.1764276246948, 13.9488217649111, 13.7212166027206, 13.4936107429369, 13.2660048831531, 13.0383990233694, 12.8107938611789, 12.5831880013952, 12.5831880013952]",1803800.0,-130509.1000000001,-0.06747065399216706
NZ,New Zealand,Oceania,2023,1.97485853176864,"[1.44696365500741, 1.44696365500741, 1.44316585013862, 1.44316585013862, 1.44316585013862, 1.44316585013862, 1.43557024040105, 1.43557024040105, 1.43557024040105, 1.42797463066348, 1.42797463066348, 1.42721506968972, 1.41145417948426, 1.3956932892788, 1.45645816717937, 1.51722304507994, 1.52367931335688, 1.53013558163382, 1.59507804489005, 1.51912194751434, 1.57798792298052, 1.6634385325282, 1.69571987391288, 1.73179902016634, 1.78117048346056, 1.76597926398542, 1.59507804489005, 1.4203790209259, 1.43746914283544, 1.44316585013862, 1.44696365500741, 1.47008165280468, 1.48412327674604, 1.48668337700809, 1.49689757320269, 1.50708860278759, 1.5099248034636, 1.52038699631613, 1.53087577380274, 1.53385401238084, 1.52557821579127, 1.52443887433064, 1.57608902054612, 1.59507804489005, 1.61406706923398, 1.51532414264555, 1.6368538984467, 1.72040560555999, 1.78876609319813, 1.89510462952414, 1.78876609319813, 1.93308267821199, 2.07739926322586, 2.24070487258365, 1.81535072727963, 2.05461243401314, 1.86472219057385, 1.96916182446546, 2.07360145835707, 2.00144316585014, 2.33944779917208, 2.02422999506285, 1.97485853176864]",520000.0,1500.0,0.0028929604628736743
OM,Oman,Asia,2023,0.281518578352181,"[0.0646203554119548, 0.0646203554119548, 0.0646203554119548, 0.0646203554119548, 0.0646203554119548, 0.0646203554119548, 0.0646203554119548, 0.0710823909531502, 0.0710823909531502, 0.0710823909531502, 0.0710823909531502, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.074313408723748, 0.0872374798061389, 0.0872374798061389, 0.0936995153473344, 0.103392568659128, 0.106623586429725, 0.106623586429725, 0.113085621970921, 0.113085621970921, 0.113085621970921, 0.113085621970921, 0.0936995153473344, 0.0936995153473344, 0.0904684975767367, 0.0904684975767367, 0.0936995153473344, 0.10016155088853, 0.10016155088853, 0.10016155088853, 0.10016155088853, 0.10016155088853, 0.10016155088853, 0.0936995153473344, 0.0904684975767367, 0.0840064620355412, 0.0904684975767367, 0.0969305331179321, 0.119547657512116, 0.110823909531502, 0.119224555735057, 0.108885298869144, 0.121809369951535, 0.121163166397415, 0.168529886914378, 0.181292407108239, 0.223909531502423, 0.247689822294023, 0.247689822294023, 0.251534733441034, 0.241227786752827, 0.266914378029079, 0.281518578352181]",87130.0,10470.0,0.13657709366031828
PA,Panama,North America,2023,7.61660825020221,"[5.89184826472962, 5.89184826472962, 5.89184826472962, 5.89184826472962, 5.89184826472962, 5.89184826472962, 5.83804143126177, 5.83804143126177, 5.81113801452785, 5.81113801452785, 5.81113801452785, 5.81113801452785, 5.81113801452785, 5.82458972289481, 5.82458972289481, 5.82458972289481, 5.83804143126177, 5.83804143126177, 5.83804143126177, 5.85149313962873, 5.91875168146355, 6.05326876513317, 6.12052730696799, 6.1877858488028, 6.25504439063761, 6.32230293247242, 6.38956147430724, 6.45682001614205, 6.59133709981168, 6.71240247511434, 6.71240247511434, 6.7258541834813, 6.7258541834813, 6.7258541834813, 6.7258541834813, 6.7258541834813, 6.86037126715093, 6.99488835082055, 7.12940543449018, 7.37153618509551, 7.37153618509551, 7.37153618509551, 7.37153618509551, 7.37153618509551, 7.37153618509551, 7.26392251815981, 7.26392251815981, 7.26392251815981, 7.26392251815981, 7.65254237288136, 7.60021522733387, 7.60021522733387, 7.60021522733387, 7.62277388019428, 7.62277388019428, 7.62277388019428, 7.62277388019428, 7.61660825020221, 7.61660825020221, 7.61660825020221, 7.61660825020221, 7.61660825020221, 7.61660825020221]",565000.0,0.0,0.0
PE,Peru,South America,2023,3.06127421875,"[1.88984375, 1.88984375, 1.88984375, 1.88984375, 1.96171875, 1.88828125, 1.8953125, 1.908984375, 1.92265625, 1.9984375, 1.9984375, 2.45546875, 2.497048984375, 2.538629296875, 2.58020953125, 2.621789765625, 2.66337, 2.7049503125, 2.746530546875, 2.78811078125, 2.829691015625, 2.871271328125, 2.9128515625, 2.954431796875, 2.996012109375, 3.03759234375, 3.079172578125, 3.1207528125, 3.162333125, 3.203913359375, 3.24549359375, 3.287073828125, 3.328654140625, 3.370234375, 3.351311953125, 3.332389609375, 3.3134671875, 3.29454484375, 3.275622421875, 3.256700078125, 3.23777765625, 3.2188553125, 3.199932890625, 3.181010546875, 3.162088125, 3.14316578125, 3.124243359375, 3.105321015625, 3.08639859375, 3.06747625, 3.048553828125, 3.029631484375, 3.0107090625, 2.99178671875, 2.972864296875, 2.953941953125, 2.93501953125, 2.97996171875, 2.7970515625, 3.07442265625, 3.35179375, 3.06127421875, 3.06127421875]",3918431.0,104080.0,0.027286424348467144
PF,French Polynesia,Oceania,2023,0.720253529242293,"[0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.546448087431694, 0.683060109289617, 0.683060109289617, 0.683060109289617, 0.683060109289617, 0.683060109289617, 0.683060109289617, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293, 0.720253529242293]",2500.0,0.0,0.0
PG,Papua New Guinea,Oceania,2023,0.728702027116548,"[0.165614097071943, 0.165614097071943, 0.165614097071943, 0.165614097071943, 0.165614097071943, 0.176655036876739, 0.187695976681535, 0.187695976681535, 0.200945104447291, 0.225235172017842, 0.238484299783598, 0.251733427549353, 0.264982555315108, 0.278231683080864, 0.291480810846619, 0.304729938612375, 0.31797906637813, 0.353310073753478, 0.364351013558274, 0.368767389480193, 0.379808329284989, 0.386432893167866, 0.395265645011703, 0.397473832972663, 0.40409839685554, 0.408514772777459, 0.410722960738418, 0.415139336660337, 0.419555712582255, 0.423972088504174, 0.423972088504174, 0.423972088504174, 0.426180276465133, 0.426180276465133, 0.428388464426092, 0.430596652387051, 0.43501302830897, 0.439429404230888, 0.448262156074725, 0.452678531996644, 0.46371947180144, 0.485801351411032, 0.496842291215828, 0.507883231020624, 0.529965110630217, 0.569712493927483, 0.580753433732279, 0.651415448482975, 0.662456388287771, 0.662456388287771, 0.662456388287771, 0.662456388287771, 0.662456388287771, 0.69557920770216, 0.706620147506956, 0.719869275272711, 0.728702027116548, 0.728702027116548, 0.728702027116548, 0.728702027116548, 0.728702027116548, 0.728702027116548, 0.728702027116548]",330000.0,0.0,0.0
PH,Philippines,Asia,2023,18.7476942683704,"[16.4319721048749, 16.3615637363374, 16.2945081472541, 16.2274525581707, 16.1603969690874, 16.093341380004, 15.9592302018373, 15.8586468182123, 15.7580634345873, 15.6574800509622, 15.5703077851539, 15.7580634345873, 15.9273044294672, 16.097119286361, 16.2658885870477, 16.7689573062347, 17.1043364523594, 17.2720260254217, 17.4397155984841, 17.533621759399, 17.506791427709, 17.573867256934, 17.6409430861589, 17.7080189153838, 17.9427843176711, 18.1104738907335, 18.1775497199584, 18.2446255491834, 18.3117013784083, 18.3787772076332, 18.402253747862, 18.2278565918771, 18.0601670188148, 17.8924774457524, 17.7247878726901, 17.5570982996277, 17.3894087265654, 17.221719153503, 17.0540295804407, 16.8829862159171, 16.7152966428547, 16.5509608612536, 16.6683435623973, 17.1714122815843, 16.7857262635409, 17.288794982728, 17.7415568299963, 18.2781634637958, 18.4458530368582, 17.7750947446088, 18.2781634637958, 18.7141563537579, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704, 18.7476942683704]",5590000.0,0.0,0.0
PK,Pakistan,Asia,2023,39.2538397675384,"[39.6689497716895, 39.8116438356164, 39.8635325861353, 40.4732254047323, 41.6147779161478, 41.8482772934828, 41.9131382316314, 41.5239726027397, 39.6170610211706, 39.8246160232462, 39.3316728933167, 39.3576172685762, 40.486197592362, 39.6040888335409, 39.9543378995434, 39.5132835201328, 39.7467828974678, 40.4083644665836, 40.2786425902864, 41.6536944790369, 40.4213366542134, 42.9898298048983, 40.2656704026567, 41.6536944790369, 41.1348069738481, 39.0981735159817, 40.5380863428809, 38.8127853881278, 39.4484225819842, 38.5922581984226, 38.6700913242009, 38.8127853881278, 39.2149232046492, 39.2408675799087, 39.5132835201328, 39.6300332088003, 40.2656704026567, 40.3694479036945, 40.3564757160648, 40.2656704026567, 40.6029472810295, 40.4991697799917, 40.4602532171025, 39.318700705687, 39.1370900788709, 39.3316728933167, 39.1500622665006, 38.2160647571606, 38.1641760066418, 38.1252594437526, 39.0462847654628, 39.227895392279, 39.5262557077626, 39.4873391448734, 39.4354503943545, 40.2008094645081, 40.486197592362, 40.4213366542134, 39.6040888335409, 40.1229763387298, 39.2797841427978, 39.2149232046492, 39.2538397675384]",30260000.0,-900000.0,-0.028883183568677792
PL,Poland,Europe,2023,36.5755705749829,"[52.055241764341, 51.6797806000849, 51.3663521499233, 51.2618759998694, 50.399947761925, 50.3966828822358, 49.9232753273042, 49.8383884553854, 49.3127428254269, 49.2605047503999, 48.9078977439681, 48.4638741062392, 48.3202193999151, 48.2026837311045, 48.2581866858206, 48.1994188514153, 48.1210617388749, 48.0231153481994, 47.837017205916, 47.7358059355513, 47.3799340494303, 47.2885174181331, 47.2558686212413, 47.4550262822815, 47.3766691697411, 47.2885174181331, 47.2754578993764, 47.2232198243495, 47.0599758398903, 46.9750889679715, 46.8836723366744, 46.8085801038232, 46.7041039537693, 46.6877795553234, 46.3939403832969, 45.7213751673251, 45.7279049267035, 45.8944137908518, 45.9433869861896, 45.6854614907441, 44.350125697868, 42.4760847562767, 41.101750261233, 41.1647569614468, 39.6337283321908, 40.3760773047793, 38.5968921389397, 39.3176624224616, 39.3953245396369, 35.3565365025467, 36.2407340887568, 35.6769642740513, 35.2437869436008, 35.6902576831379, 35.5563538979065, 35.291812273425, 35.6216728175316, 35.9571479896789, 36.1144686550586, 36.4224349132721, 36.1940542306436, 36.4761998105133, 36.5755705749829]",11202000.0,193000.0,0.017531110909256062
