Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
5678,US-2023-102162-CHO-NUT-13000,2023-09-11,2029-03-08,Standard Class,102162,United States,Newport News,Virginia,23602,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
5687,US-2023-102162-CHO-FUD-51000,2023-09-11,2029-03-08,Standard Class,102162,United States,Newport News,Virginia,23602,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6
6019,US-2023-166373-CHO-MIL-31000,2023-10-21,2029-04-16,Standard Class,166373,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
9344,US-2024-167941-CHO-MIL-31000,2024-11-06,2030-05-02,Second Class,167941,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9346,US-2024-167941-CHO-NUT-13000,2024-11-06,2030-05-02,Second Class,167941,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
9350,US-2024-167941-CHO-NUT-13000,2024-11-06,2030-05-02,Second Class,167941,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8
9357,US-2024-167941-CHO-NUT-13000,2024-11-06,2030-05-02,Second Class,167941,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
9363,US-2024-167941-CHO-TRI-54000,2024-11-06,2030-05-02,Second Class,167941,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
1190,US-2021-135972-CHO-MIL-31000,2021-09-21,2027-03-16,Second Class,135972,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1192,US-2021-135972-CHO-MIL-31000,2021-09-21,2027-03-16,Second Class,135972,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1307,US-2021-142951-CHO-TRI-54000,2021-10-08,2027-03-31,Same Day,142951,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
3875,US-2022-123092-CHO-FUD-51000,2022-12-03,2028-05-29,Standard Class,123092,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
3877,US-2022-123092-CHO-TRI-54000,2022-12-03,2028-05-29,Standard Class,123092,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
3878,US-2022-123092-CHO-TRI-54000,2022-12-03,2028-05-29,Standard Class,123092,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
3885,US-2022-123092-CHO-SCR-58000,2022-12-03,2028-05-29,Standard Class,123092,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
549,US-2021-105872-CHO-MIL-31000,2021-05-30,2026-11-27,Standard Class,105872,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
655,US-2021-141796-CHO-TRI-54000,2021-06-21,2026-12-12,Same Day,141796,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
2530,US-2022-131856-CHO-MIL-31000,2022-05-12,2027-11-07,Standard Class,131856,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
2532,US-2022-131856-CHO-SCR-58000,2022-05-12,2027-11-07,Standard Class,131856,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
2537,US-2022-131856-CHO-TRI-54000,2022-05-12,2027-11-07,Standard Class,131856,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
4070,US-2022-157084-CHO-NUT-13000,2022-12-19,2028-06-15,Standard Class,157084,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
4074,US-2022-157084-CHO-FUD-51000,2022-12-19,2028-06-15,Standard Class,157084,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
5295,US-2023-102498-CHO-NUT-13000,2023-07-24,2029-01-14,First Class,102498,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
5864,US-2023-123176-CHO-MIL-31000,2023-09-27,2029-03-21,Second Class,123176,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5866,US-2023-123176-CHO-MIL-31000,2023-09-27,2029-03-21,Second Class,123176,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6523,US-2023-124772-CHO-SCR-58000,2023-12-05,2029-05-28,First Class,124772,United States,Murray,Kentucky,42071,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
6532,US-2023-108434-CHO-TRI-54000,2023-12-05,2029-05-29,Second Class,108434,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
7741,US-2024-116897-CHO-FUD-51000,2024-05-27,2029-11-19,First Class,116897,United States,Pocatello,Idaho,83201,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
7746,US-2024-116897-CHO-MIL-31000,2024-05-27,2029-11-19,First Class,116897,United States,Pocatello,Idaho,83201,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7750,US-2024-116897-CHO-TRI-54000,2024-05-27,2029-11-19,First Class,116897,United States,Pocatello,Idaho,83201,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
8342,US-2024-138548-CHO-TRI-54000,2024-08-15,2030-02-11,Standard Class,138548,United States,Plainfield,New Jersey,07060,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
10174,US-2024-118885-CHO-NUT-13000,2024-12-29,2030-06-25,Standard Class,118885,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
10183,US-2024-118885-CHO-TRI-54000,2024-12-29,2030-06-25,Standard Class,118885,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
4365,US-2023-116799-CHO-SCR-58000,2023-03-03,2028-08-26,First Class,116799,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
4371,US-2023-116799-CHO-SCR-58000,2023-03-03,2028-08-26,First Class,116799,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
4897,US-2023-129728-CHO-FUD-51000,2023-05-30,2028-11-26,Standard Class,129728,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6
5264,US-2023-141957-CHO-TRI-54000,2023-07-21,2029-01-10,Same Day,141957,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
5266,US-2023-141957-CHO-MIL-31000,2023-07-21,2029-01-10,Same Day,141957,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5270,US-2023-141957-CHO-MIL-31000,2023-07-21,2029-01-10,Same Day,141957,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
5271,US-2023-141957-CHO-TRI-54000,2023-07-21,2029-01-10,Same Day,141957,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
9621,US-2024-103765-CHO-FUD-51000,2024-11-24,2030-05-23,Standard Class,103765,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
10066,US-2024-119578-CHO-TRI-54000,2024-12-22,2030-06-19,Second Class,119578,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
10086,US-2024-119578-CHO-FUD-51000,2024-12-22,2030-06-19,Second Class,119578,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
10154,US-2024-101322-CHO-SCR-58000,2024-12-28,2030-06-23,First Class,101322,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
320,US-2021-151001-CHO-NUT-13000,2021-04-05,2026-09-28,First Class,151001,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
321,US-2021-151001-CHO-SCR-58000,2021-04-05,2026-09-28,First Class,151001,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
1305,US-2021-132801-CHO-TRI-54000,2021-10-07,2027-04-04,Standard Class,132801,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13
1628,US-2021-104829-CHO-FUD-51000,2021-11-18,2027-05-14,Second Class,104829,United States,Provo,Utah,84604,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
3694,US-2022-120446-CHO-SCR-58000,2022-11-16,2028-05-10,First Class,120446,United States,San Diego,California,92105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5102,US-2023-100790-CHO-NUT-13000,2023-06-26,2028-12-22,Standard Class,100790,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
5108,US-2023-100790-CHO-SCR-58000,2023-06-26,2028-12-22,Standard Class,100790,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
7716,US-2024-167899-CHO-NUT-13000,2024-05-21,2029-11-16,Standard Class,167899,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
7717,US-2024-167899-OTH-LIC-15000,2024-05-21,2029-11-16,Standard Class,167899,United States,Auburn,New York,13021,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,60,3,30,30
128,US-2021-137680-CHO-FUD-51000,2021-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
129,US-2021-137680-CHO-MIL-31000,2021-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
9559,US-2024-108014-CHO-SCR-58000,2024-11-19,2030-05-18,Standard Class,108014,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
9575,US-2024-121818-CHO-TRI-54000,2024-11-20,2030-05-14,First Class,121818,United States,Burlington,North Carolina,27217,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
9578,US-2024-121818-CHO-MIL-31000,2024-11-20,2030-05-14,First Class,121818,United States,Burlington,North Carolina,27217,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
10127,US-2024-105620-CHO-FUD-51000,2024-12-25,2030-06-20,First Class,105620,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
10145,US-2024-105620-CHO-FUD-51000,2024-12-25,2030-06-20,First Class,105620,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
493,US-2021-107699-CHO-SCR-58000,2021-05-19,2026-11-13,Standard Class,107699,United States,Midland,Michigan,48640,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
2302,US-2022-133536-CHO-MIL-31000,2022-03-28,2027-09-20,Second Class,133536,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3084,US-2022-169537-CHO-SCR-58000,2022-09-03,2028-02-28,Second Class,169537,United States,Holland,Michigan,49423,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
3743,US-2022-102778-CHO-TRI-54000,2022-11-21,2028-05-16,First Class,102778,United States,Monroe,North Carolina,28110,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
6943,US-2024-117870-CHO-TRI-54000,2024-01-27,2029-07-22,Second Class,117870,United States,Kent,Ohio,44240,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
6944,US-2024-117870-CHO-FUD-51000,2024-01-27,2029-07-22,Second Class,117870,United States,Kent,Ohio,44240,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
6946,US-2024-117870-CHO-NUT-13000,2024-01-27,2029-07-22,Second Class,117870,United States,Kent,Ohio,44240,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
8100,US-2024-132122-CHO-SCR-58000,2024-07-09,2030-01-04,Standard Class,132122,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
2683,US-2022-104115-CHO-TRI-54000,2022-06-12,2027-12-07,Standard Class,104115,United States,West Palm Beach,Florida,33407,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
3171,US-2022-118843-CHO-NUT-13000,2022-09-13,2028-03-12,Standard Class,118843,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
3179,US-2022-118843-CHO-SCR-58000,2022-09-13,2028-03-12,Standard Class,118843,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
5912,US-2023-115952-CHO-NUT-13000,2023-10-06,2029-03-28,Same Day,115952,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
6061,US-2023-130162-CHO-MIL-31000,2023-10-28,2029-04-23,Standard Class,130162,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6063,US-2023-130162-CHO-TRI-54000,2023-10-28,2029-04-23,Standard Class,130162,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
7617,US-2024-152226-CHO-NUT-13000,2024-05-12,2029-11-06,Standard Class,152226,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
7762,US-2024-112613-CHO-NUT-13000,2024-05-28,2029-11-22,Standard Class,112613,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
9548,US-2024-152380-CHO-TRI-54000,2024-11-19,2030-05-16,Standard Class,152380,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
891,US-2021-169726-CHO-NUT-13000,2021-08-09,2027-02-03,Standard Class,169726,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
2109,US-2022-116638-CHO-FUD-51000,2022-01-28,2027-07-24,Second Class,116638,United States,Concord,North Carolina,28027,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,46.8,13,31.2,15.6
4033,US-2022-109638-CHO-FUD-51000,2022-12-15,2028-06-13,Standard Class,109638,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
4035,US-2022-109638-CHO-MIL-31000,2022-12-15,2028-06-13,Standard Class,109638,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4037,US-2022-109638-CHO-NUT-13000,2022-12-15,2028-06-13,Standard Class,109638,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9
5605,US-2023-151372-CHO-SCR-58000,2023-09-05,2029-02-26,First Class,151372,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5611,US-2023-151372-CHO-NUT-13000,2023-09-05,2029-02-26,First Class,151372,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
5621,US-2023-151372-CHO-NUT-13000,2023-09-05,2029-02-26,First Class,151372,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
6136,US-2023-148908-CHO-MIL-31000,2023-11-05,2029-04-30,First Class,148908,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9725,US-2024-135860-CHO-SCR-58000,2024-12-01,2030-05-30,Standard Class,135860,United States,Saginaw,Michigan,48601,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
9729,US-2024-135860-CHO-NUT-13000,2024-12-01,2030-05-30,Standard Class,135860,United States,Saginaw,Michigan,48601,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9
9735,US-2024-135860-CHO-FUD-51000,2024-12-01,2030-05-30,Standard Class,135860,United States,Saginaw,Michigan,48601,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
9737,US-2024-135860-CHO-MIL-31000,2024-12-01,2030-05-30,Standard Class,135860,United States,Saginaw,Michigan,48601,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9744,US-2024-135860-CHO-SCR-58000,2024-12-01,2030-05-30,Standard Class,135860,United States,Saginaw,Michigan,48601,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
2578,US-2022-138898-CHO-SCR-58000,2022-05-25,2027-11-19,Standard Class,138898,United States,Pueblo,Colorado,81001,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3
3533,US-2022-126739-CHO-NUT-13000,2022-11-01,2028-04-25,Second Class,126739,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
4555,US-2023-161907-CHO-SCR-58000,2023-04-05,2028-09-29,Standard Class,161907,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4556,US-2023-161907-CHO-TRI-54000,2023-04-05,2028-09-29,Standard Class,161907,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
6340,US-2023-114293-CHO-NUT-13000,2023-11-21,2029-05-18,Standard Class,114293,United States,Gresham,Oregon,97030,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
2199,US-2022-151785-CHO-MIL-31000,2022-03-05,2027-08-31,Standard Class,151785,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
2688,US-2022-127418-CHO-FUD-51000,2022-06-13,2027-12-05,First Class,127418,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
3358,US-2022-120915-CHO-TRI-54000,2022-09-28,2028-03-25,Second Class,120915,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
3364,US-2022-120915-CHO-MIL-31000,2022-09-28,2028-03-25,Second Class,120915,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5028,US-2023-137127-CHO-MIL-31000,2023-06-16,2028-12-12,Standard Class,137127,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5572,US-2023-163986-CHO-SCR-58000,2023-09-03,2029-03-02,Standard Class,163986,United States,Waukesha,Wisconsin,53186,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
3399,US-2022-115091-CHO-MIL-31000,2022-10-05,2028-03-31,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3400,US-2022-115091-CHO-MIL-31000,2022-10-05,2028-03-31,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
3954,US-2022-103205-CHO-NUT-13000,2022-12-08,2028-06-01,Second Class,103205,United States,Houston,Texas,77036,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
737,US-2021-166555-CHO-TRI-54000,2021-07-11,2027-01-04,First Class,166555,United States,Niagara Falls,New York,14304,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
3349,US-2022-125976-CHO-MIL-31000,2022-09-27,2028-03-24,Standard Class,125976,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
3354,US-2022-125976-CHO-TRI-54000,2022-09-27,2028-03-24,Standard Class,125976,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,45,12,29.4,15.6
3722,US-2022-116484-CHO-SCR-58000,2022-11-20,2028-05-18,Standard Class,116484,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
3736,US-2022-116484-CHO-TRI-54000,2022-11-20,2028-05-18,Standard Class,116484,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
5884,US-2023-116918-CHO-MIL-31000,2023-10-01,2029-03-28,Second Class,116918,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
5885,US-2023-116918-CHO-SCR-58000,2023-10-01,2029-03-28,Second Class,116918,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
